Country,Baseline.Num,Baseline.FT,Intervention.Num,Intervention.FT,Baseline.Rate,Intervention.Rate,site,age
Zimbabwe,1,12,21,24.8876712328767,0.0833333333333333,0.843791281373845,21,5-14
Zimbabwe,0,12,1,14.0712328767123,0,0.0710669781931466,35,5-14
Zimbabwe,0,12,1,24.9534246575342,0,0.0400746596398771,39,5-14
Zimbabwe,0,12,1,13.6109589041096,0,0.0734702093397745,75,5-14
Zimbabwe,3,12,4,24.8876712328767,0.25,0.160722148833113,77,5-14
Zimbabwe,8,12,0,23.1452054794521,0.666666666666667,0,91,5-14
Zimbabwe,2,12,0,17.7534246575342,0.166666666666667,0,94,5-14
Zimbabwe,1,12,5,24.8876712328767,0.0833333333333333,0.200902686041392,108,5-14
Zimbabwe,0,12,1,14.5972602739726,0,0.068506006006006,117,5-14
Zimbabwe,3,12,8,24.8876712328767,0.25,0.321444297666227,119,5-14
Cote d'Ivoire,42,12,55,22.7506849315068,3.5,2.41750963391137,9,0-14
Cote d'Ivoire,79,12,195,19.6602739726027,6.58333333333333,9.91847826086959,10,0-14
Cote d'Ivoire,40,12,54,23.2767123287671,3.33333333333333,2.31991525423729,11,0-14
Cote d'Ivoire,27,12,25,17.2602739726027,2.25,1.4484126984127,12,0-14
Cote d'Ivoire,7,12,5,22.8821917808219,0.583333333333333,0.218510536398468,32,0-14
Cote d'Ivoire,9,12,14,19.5945205479452,0.75,0.714485458612976,37,0-14
Cote d'Ivoire,2,12,15,21.2712328767123,0.166666666666667,0.705177743431222,38,0-14
Cote d'Ivoire,9,12,25,22.3561643835616,0.75,1.11825980392157,44,0-14
Cote d'Ivoire,14,12,33,20.8109589041096,1.16666666666667,1.58570300157978,45,0-14
Cote d'Ivoire,19,12,8,20.7780821917808,1.58333333333333,0.385021097046414,46,0-14
Cameroon,2,12,2,12.8876712328767,0.166666666666667,0.155187074829932,8,0-14
Cameroon,7,12,7,22.3232876712329,0.583333333333333,0.313573883161512,13,0-14
Cameroon,5,12,2,22.3561643835616,0.416666666666667,0.0894607843137257,20,0-14
Cameroon,2,12,7,23.2767123287671,0.166666666666667,0.300729755178908,34,0-14
Cameroon,1,12,14,16.8657534246575,0.0833333333333333,0.830084470435349,40,0-14
Cameroon,9,12,8,23.3424657534247,0.75,0.342723004694835,41,0-14
Cameroon,28,12,19,17.8849315068493,2.33333333333333,1.06234681372549,42,0-14
